bar	bar_tweet_1279077789564653569-1
bar	bar_tweet_1279077789564653569-2
bar	bar_tweet_1279077789564653569-3
bar	bar_tweet_1645447959599783936-1
bar	bar_tweet_1659552729927237636-1
bar	bar_tweet_812582917847339008-1
bar	bar_tweet_812582917847339008-2
bar	bar_tweet_923094246994915329-1
bar	bar_tweet_923094246994915329-2
bar	bar_tweet_1462765400463134723-1
bar	bar_tweet_1601138783239360516-1
bar	bar_tweet_1467797363649650688-1
bar	bar_tweet_1611305881643225088-1
bar	bar_tweet_1611305881643225088-2
bar	bar_tweet_1611305881643225088-3
bar	bar_tweet_1611305881643225088-4
bar	bar_tweet_1201901846744485888-1
bar	bar_tweet_1201901846744485888-2
bar	bar_tweet_290153591744913409-1
bar	bar_tweet_1243943177582764032-1
bar	bar_tweet_1633746713000255488-1
bar	bar_tweet_1123664286864289795-1
bar	bar_tweet_1431259065716465672-1
bar	bar_tweet_1658004456133337089-1
bar	bar_tweet_1051695930892795907-1
bar	bar_tweet_1051695930892795907-2
bar	bar_tweet_1338045876174991360-1
bar	bar_tweet_1338045876174991360-2
bar	bar_tweet_1659167116816183296-1
bar	bar_tweet_309908997207642112-1
bar	bar_tweet_1338504854545850368-1
bar	bar_tweet_1347925278694236160-1
bar	bar_tweet_1158663585008148480-1
bar	bar_tweet_1158663585008148480-2
bar	bar_tweet_1649442547285078019-1
bar	bar_tweet_1659483855215108098-1
bar	bar_tweet_1659483855215108098-2
bar	bar_tweet_1640325081745305601-1
bar	bar_tweet_1299227998021967872-1
bar	bar_tweet_1567918724266741762-1
bar	bar_tweet_1567918724266741762-2
bar	bar_tweet_609977216148090880-1
bar	bar_tweet_1630643364088430607-1
bar	bar_tweet_1242320560316657665-1
bar	bar_tweet_1622715809167540253-1
bar	bar_tweet_783292532289667072-1
bar	bar_tweet_1630322192146636800-1
bar	bar_tweet_1651979148288569345-1
bar	bar_tweet_1079885898299441158-1
bar	bar_tweet_1638774468469465088-1
bar	bar_tweet_1638774468469465088-2
bar	bar_tweet_347088744618270722-1
bar	bar_tweet_324204076336312322-1
bar	bar_tweet_1653270764311703552-1
bar	bar_tweet_635378205285818369-1
bar	bar_tweet_1654584420760682496-1
bar	bar_tweet_1538769857554092038-1
bar	bar_tweet_1538769857554092038-2
bar	bar_tweet_1538769857554092038-3
bar	bar_tweet_1538769857554092038-4
bar	bar_tweet_1538769857554092038-5
bar	bar_tweet_1538769857554092038-6
bar	bar_tweet_1563404222070067200-1
bar	bar_tweet_1563404222070067200-2
bar	bar_tweet_1563404222070067200-3
bar	bar_tweet_1563404222070067200-4
bar	bar_tweet_1563404222070067200-5
bar	bar_tweet_1102096736569442304-1
bar	bar_tweet_1102096736569442304-2
bar	bar_tweet_1102096736569442304-3
bar	bar_tweet_1075084309143392256-1
bar	bar_tweet_1554918579409149954-1
bar	bar_tweet_1554918579409149954-2
bar	bar_tweet_801656935414173696-1
bar	bar_tweet_1647512810895581186-1
bar	bar_tweet_28911255870-1
bar	bar_tweet_1430795207495270400-1
bar	bar_tweet_1652383179649564673-1
bar	bar_tweet_1652383179649564673-2
bar	bar_tweet_1317494111717425153-1
bar	bar_tweet_1317494111717425153-2
bar	bar_tweet_1317494111717425153-3
bar	bar_tweet_1466433496415625229-1
bar	bar_tweet_1466433496415625229-2
bar	bar_tweet_1466433496415625229-3
bar	bar_tweet_1466433496415625229-4
bar	bar_tweet_1513758324289904640-1
bar	bar_tweet_1498175907000991744-2
bar	bar_tweet_1498175907000991744-3
bar	bar_tweet_1501822566117298180-5
bar	bar_tweet_1658019248638230529-1
bar	bar_tweet_1595696232529379331-1
bar	bar_tweet_1309784435244568576-1
bar	bar_tweet_1294149060283305984-1
bar	bar_tweet_1294149060283305984-2
bar	bar_tweet_1294149060283305984-3
bar	bar_tweet_1294149060283305984-4
bar	bar_tweet_1620690359406960641-1
bar	bar_tweet_1079317111124750337-2
bar	bar_tweet_1079317111124750337-3
bar	bar_tweet_1651566816387317762-1
bar	bar_tweet_1174368306846937089-1
bar	bar_tweet_1624339987243188226-1
bar	bar_tweet_1624339987243188226-2
bar	bar_tweet_1624339987243188226-3
bar	bar_tweet_1624339987243188226-4
bar	bar_tweet_1656675701565820930-1
bar	bar_tweet_1581491128112943104-1
bar	bar_tweet_1581491128112943104-2
bar	bar_tweet_1581491128112943104-3
bar	bar_tweet_1581491128112943104-4
bar	bar_tweet_1287436682522963968-1
bar	bar_tweet_1110230581143633928-1
bar	bar_tweet_1110230581143633928-2
bar	bar_tweet_1411768982886027265-1
bar	bar_tweet_1411768982886027265-2
bar	bar_tweet_1651590946037833729-1
bar	bar_tweet_514115182671691776-1
bar	bar_tweet_250903574157086720-1
bar	bar_tweet_1082354969607659521-1
bar	bar_tweet_1082354969607659521-2
bar	bar_tweet_1656718032016752641-1
bar	bar_tweet_1656718032016752641-2
bar	bar_tweet_1606217444975968256-1
bar	bar_tweet_1191093927547461634-1
bar	bar_tweet_1191093927547461634-2
bar	bar_tweet_1367188038707777544-1
bar	bar_tweet_1252639171069579265-3
bar	bar_tweet_1563407499877036032-1
bar	bar_tweet_1621390166836346883-2
bar	bar_tweet_1563407499877036032-3
bar	bar_tweet_1656202418139308033-2
bar	bar_tweet_1646136880369369088-1
bar	bar_tweet_1646136880369369088-2
bar	bar_tweet_1301906366676819970-1
bar	bar_tweet_1301906366676819970-2
bar	bar_tweet_1661093795457376256-1
bar	bar_tweet_1629090461523533825-1
bar	bar_tweet_1494958535410880514-1
bar	bar_tweet_1494566760636469265-2
bar	bar_tweet_1498542523861684228-3
bar	bar_tweet_1498542523861684228-4
bar	bar_tweet_1498542523861684228-5
bar	bar_tweet_1354284185998008321-1
bar	bar_tweet_1659170892813852673-1
bar	bar_tweet_1524432880172244994-1
bar	bar_tweet_1085591756090101761-1
bar	bar_tweet_1085591756090101761-2
bar	bar_tweet_1398690723894108171-1
bar	bar_tweet_1494958535410880514-1
bar	bar_tweet_1493843726128533504-2
bar	bar_tweet_1504126999043919876-4
bar	bar_tweet_1337400468402810882-1
bar	bar_tweet_1594248695369064448-1
bar	bar_tweet_1594248695369064448-2
bar	bar_tweet_1653619828672872448-1
bar	bar_tweet_1659409432512438274-2
bar	bar_tweet_1659409432512438274-3
bar	bar_tweet_1591029136813789184-1
bar	bar_tweet_620904752851886080-1
bar	bar_tweet_620904752851886080-2
bar	bar_tweet_1653619828672872448-1
bar	bar_tweet_1651127394114125824-2
bar	bar_tweet_1651127394114125824-3
bar	bar_tweet_1651127394114125824-4
bar	bar_tweet_1498913818348601344-1
bar	bar_tweet_1511593405364809728-2
bar	bar_tweet_1511593405364809728-3
bar	bar_tweet_1208104159603560450-1
bar	bar_tweet_1208104159603560450-2
bar	bar_tweet_1208104159603560450-3
bar	bar_tweet_1208104159603560450-4
bar	bar_tweet_1538568608334368770-1
bar	bar_tweet_1538568608334368770-2
bar	bar_tweet_1641747679234473984-1
bar	bar_tweet_1653619828672872448-1
bar	bar_tweet_1655426724560093184-2
bar	bar_tweet_1655426724560093184-3
bar	bar_tweet_1655426724560093184-4
bar	bar_tweet_1655426724560093184-5
bar	bar_tweet_995725705697746944-1
bar	bar_tweet_1628882106347622402-1
bar	bar_tweet_1628882106347622402-2
bar	bar_tweet_1496889648370667522-1
bar	bar_tweet_1496889648370667522-2
bar	bar_tweet_1496889648370667522-3
bar	bar_tweet_1419747109075570692-1
bar	bar_tweet_1419747109075570692-2
bar	bar_tweet_1419747109075570692-3
bar	bar_tweet_1144986286425612288-1
bar	bar_tweet_1433716264002891777-1
bar	bar_tweet_1433716264002891777-2
bar	bar_tweet_1433716264002891777-3
bar	bar_tweet_1433716264002891777-5
bar	bar_tweet_1433716264002891777-6
bar	bar_tweet_1635734624067354634-1
bar	bar_tweet_1635734624067354634-3
bar	bar_tweet_893783014437773312-1
bar	bar_tweet_893783014437773312-2
bar	bar_tweet_1148874540572917761-1
bar	bar_tweet_1058775780136833031-1
bar	bar_tweet_1637148149184622600-1
bar	bar_tweet_1637148149184622600-2
bar	bar_tweet_1637148149184622600-3
bar	bar_tweet_1631784612505559040-1
bar	bar_tweet_1363045381181956098-1
bar	bar_tweet_1363045381181956098-2
bar	bar_tweet_1363045381181956098-3
bar	bar_tweet_1419743152655773697-1
bar	bar_tweet_1659231289948397582-1
bar	bar_tweet_1243876920942616576-1
bar	bar_tweet_1510175643106955264-1
bar	bar_tweet_1314412596964069378-1
bar	bar_tweet_1655294097303666689-1
bar	bar_tweet_1653619828672872448-1
bar	bar_tweet_1655125696212082688-2
bar	bar_tweet_1655125696212082688-4
bar	bar_tweet_1655125696212082688-5
bar	bar_tweet_1641168986871062531-1
bar	bar_tweet_1641168986871062531-2
bar	bar_tweet_1045178159036059648-1
bar	bar_tweet_1045178159036059648-2
bar	bar_tweet_1045178159036059648-3
bar	bar_tweet_1196405283490283520-1
bar	bar_tweet_1516273353874718722-1
bar	bar_tweet_1648565664364339200-1
bar	bar_tweet_1648565664364339200-2
bar	bar_tweet_1510910976576696322-1
bar	bar_tweet_1509071361720913923-2
bar	bar_tweet_1509071361720913923-3
bar	bar_tweet_1509071361720913923-5
bar	bar_tweet_1152219143095107585-1
bar	bar_tweet_1394733158172663811-1
bar	bar_tweet_1394733158172663811-2
bar	bar_tweet_1322969214362259463-1
bar	bar_tweet_1650166808794611712-1
bar	bar_tweet_1650166808794611712-2
bar	bar_tweet_1320238221742268417-1
bar	bar_tweet_911675682241040385-1
bar	bar_tweet_1542745045824045056-1
bar	bar_tweet_1621390166836346883-2
bar	bar_tweet_1552879695103934465-2
bar	bar_tweet_1653413938116083715-1
bar	bar_tweet_1653413938116083715-2
bar	bar_tweet_1653413938116083715-3
bar	bar_tweet_1653413938116083715-4
bar	bar_tweet_1653413938116083715-5
bar	bar_tweet_1653619828672872448-1
bar	bar_tweet_1652205539286298627-2
bar	bar_tweet_1652205539286298627-3
bar	bar_tweet_1652205539286298627-4
bar	bar_tweet_1552568664968335362-1
bar	bar_tweet_1621390166836346883-2
bar	bar_tweet_1552879695103934465-2
bar	bar_tweet_1497858497722994691-1
bar	bar_tweet_1497859315771875333-2
bar	bar_tweet_1497863526551068675-2
bar	bar_tweet_1497863526551068675-3
bar	bar_tweet_1244609007945428992-1
bar	bar_tweet_1636238023317770240-1
bar	bar_tweet_979734267579289600-1
bar	bar_tweet_1383688160907993088-1
bar	bar_tweet_1654395677672185856-1
bar	bar_tweet_1605173161896583168-1
bar	bar_tweet_1617920207733010433-1
bar	bar_tweet_1624148118114562048-1
bar	bar_tweet_1624148118114562048-2
bar	bar_tweet_1624148118114562048-3
bar	bar_tweet_1624148118114562048-4
bar	bar_tweet_1178579240796803072-1
bar	bar_tweet_1178579240796803072-3
bar	bar_tweet_1609180478388436993-1
bar	bar_tweet_1621390166836346883-2
bar	bar_tweet_1657536371949461504-1
bar	bar_tweet_1042489704489410567-1
bar	bar_tweet_1467795945328889858-1
bar	bar_tweet_1656380342318641152-1
bar	bar_tweet_1656380342318641152-2
bar	bar_tweet_1235821985550098439-1
bar	bar_tweet_1235821985550098439-2
bar	bar_tweet_1235821985550098439-3
bar	bar_tweet_1657446812083527681-1
bar	bar_tweet_1657446812083527681-2
bar	bar_tweet_1273704969078812676-2
bar	bar_tweet_1601913039879606273-1
bar	bar_tweet_1601913039879606273-2
bar	bar_tweet_1632622143400820738-2
bar	bar_tweet_1632622143400820738-3
bar	bar_tweet_1632622143400820738-4
bar	bar_tweet_1438611917178916869-1
bar	bar_tweet_1438611917178916869-2
bar	bar_tweet_1656711993905102851-1
bar	bar_tweet_1656711993905102851-2
bar	bar_tweet_1656711993905102851-3
bar	bar_tweet_1656711993905102851-4
bar	bar_tweet_1656711993905102851-5
bar	bar_tweet_1246851959409324036-1
bar	bar_tweet_1517379721469833217-1
bar	bar_tweet_1508723308287639557-1
bar	bar_tweet_1289309903362748417-2
bar	bar_tweet_1185486264348401664-1
bar	bar_tweet_1185486264348401664-2
bar	bar_tweet_1629663683163897856-1
bar	bar_tweet_969733522255679489-1
bar	bar_tweet_969733522255679489-2
bar	bar_tweet_1301236915572813826-1
bar	bar_tweet_1301236915572813826-2
bar	bar_tweet_1301236915572813826-3
bar	bar_tweet_1301236915572813826-4
bar	bar_tweet_1301236915572813826-5
bar	bar_tweet_1640991433157926912-1
bar	bar_tweet_1640991433157926912-2
bar	bar_tweet_1640991433157926912-3
